candidate_id,candidate_key,first_name,incumbent,last_name,name_display,order,party_id,percent,percent_display,seat,state_id,votes,winner,winner2,uncontested,party_id2,state_seat_count,district_vote_count,state_vote_count,district_candidate_count,wasted_winning_votes,wasted_losing_votes,wasted_votes
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,NM,0,False,0,0,other,3,273342,780056,2,0.0,0,0.0
titus-30878,titusd,Dina,True,Titus,Dina Titus,4,democrat,61.9,61.9,1,NV,116537,True,1,0,democrat,4,188352,1078497,4,62362.0,0,62362.0
perry-65158,perrym,Mary,False,Perry,Mary Perry,3,republican,28.8,28.8,1,NV,54174,False,0,0,republican,4,188352,1078497,4,0.0,54174,54174.0
dsilva-65517,dsilvar,Reuben,False,D'Silva,Reuben D'Silva,2,no-party-designation,7.4,7.4,1,NV,13897,False,0,0,other,4,188352,1078497,4,0.0,13897,13897.0
bakari-64033,bakarik,Kamau,False,Bakari,Kamau Bakari,1,independent-american,2.0,2.0,1,NV,3744,False,0,0,other,4,188352,1078497,4,0.0,3744,3744.0
amodei-56930,amodeim,Mark,True,Amodei,Mark Amodei,1,republican,58.3,58.3,2,NV,182676,True,1,0,republican,4,313336,1078497,4,66953.0,0,66953.0
evans-65159,evansc,Chip,False,Evans,Chip Evans,2,democrat,36.9,36.9,2,NV,115722,False,0,0,democrat,4,313336,1078497,4,0.0,115722,115722.0
everhart-59547,everhartj,John,False,Everhart,John Everhart,3,independent-american,2.8,2.8,2,NV,8693,False,0,0,other,4,313336,1078497,4,0.0,8693,8693.0
knight-65519,knightd,Drew,False,Knight,Drew Knight,4,no-party-designation,2.0,2.0,2,NV,6245,False,0,0,other,4,313336,1078497,4,0.0,6245,6245.0
rosen-65163,rosenj,Jacky,False,Rosen,Jacky Rosen,3,democrat,47.2,47.2,3,NV,146869,True,1,0,democrat,4,310963,1078497,4,3942.0,0,3942.0
tarkanian-60365,tarkaniand,Danny,False,Tarkanian,Danny Tarkanian,4,republican,46.0,46.0,3,NV,142926,False,0,0,republican,4,310963,1078497,4,0.0,142926,142926.0
markowitz-65516,markowitzw,Warren,False,Markowitz,Warren Markowitz,2,independent-american,3.7,3.7,3,NV,11602,False,0,0,other,4,310963,1078497,4,0.0,11602,11602.0
goossen-64034,goossend,David,False,Goossen,David Goossen,1,no-party-designation,3.1,3.1,3,NV,9566,False,0,0,other,4,310963,1078497,4,0.0,9566,9566.0
kihuen-65173,kihuenr,Ruben,False,Kihuen,Ruben Kihuen,3,democrat,48.5,48.5,4,NV,128985,True,1,0,democrat,4,265846,1078497,4,10656.0,0,10656.0
hardy-63776,hardyc,Cresent,True,Hardy,Cresent Hardy,2,republican,44.5,44.5,4,NV,118328,False,0,0,republican,4,265846,1078497,4,0.0,118328,118328.0
brown-62080,browns,Steve,False,Brown,Steve Brown,1,libertarian,3.8,3.8,4,NV,10206,False,0,0,other,4,265846,1078497,4,0.0,10206,10206.0
little-64369,littlem,Mike,False,Little,Mike Little,4,independent-american,3.1,3.1,4,NV,8327,False,0,0,other,4,265846,1078497,4,0.0,8327,8327.0
zeldin-59740,zeldinl,Lee,True,Zeldin,Lee Zeldin,2,republican,58.2,58.2,1,NY,188499,True,1,0,republican,27,323777,7149932,2,26610.0,0,26610.0
throne-holst-65237,throne_holsta,Anna,False,Throne-Holst,Anna Throne-Holst,1,democrat,41.8,41.8,1,NY,135278,False,0,0,democrat,27,323777,7149932,2,0.0,135278,135278.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,NY,0,False,0,0,other,27,323777,7149932,2,0.0,0,0.0
king-1514,kingp,Peter,True,King,Peter T. King,2,republican,62.1,62.1,2,NY,181506,True,1,0,republican,27,292444,7149932,2,35283.0,0,35283.0
gregory-65206,gregoryd,DuWayne,False,Gregory,DuWayne Gregory,1,democrat,37.9,37.9,2,NY,110938,False,0,0,democrat,27,292444,7149932,2,0.0,110938,110938.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,NY,0,False,0,0,other,27,292444,7149932,2,0.0,0,0.0
suozzi-33896,suozzit,Thomas,False,Suozzi,Thomas Suozzi,1,democrat,53.0,53.0,3,NY,171775,True,1,0,democrat,27,324079,7149932,2,9735.0,0,9735.0
martins-59802,martinsj,Jack,False,Martins,Jack Martins,2,republican,47.0,47.0,3,NY,152304,False,0,0,republican,27,324079,7149932,2,0.0,152304,152304.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,NY,0,False,0,0,other,27,324079,7149932,2,0.0,0,0.0
rice-63736,ricek,Kathleen,True,Rice,Kathleen Rice,1,democrat,59.6,59.6,4,NY,186423,True,1,0,democrat,27,312861,7149932,2,29992.0,0,29992.0
gurfein-65210,gurfeind,David,False,Gurfein,David Gurfein,2,republican,40.4,40.4,4,NY,126438,False,0,0,republican,27,312861,7149932,2,0.0,126438,126438.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,NY,0,False,0,0,other,27,312861,7149932,2,0.0,0,0.0
meeks-1521,meeksg,Gregory,True,Meeks,Gregory W. Meeks,1,democrat,85.5,85.5,5,NY,199815,True,1,0,democrat,27,233714,7149932,3,169502.0,0,169502.0
oreilly-65239,oreillym,Michael,False,O'Reilly,Michael O'Reilly,2,republican,13.0,13.0,5,NY,30312,False,0,0,republican,27,233714,7149932,3,0.0,30312,30312.0
francois-65212,francoisf,Frank,False,Francois,Frank Francois,4,green,1.5,1.5,5,NY,3587,False,0,0,other,27,233714,7149932,3,0.0,3587,3587.0
meng-62304,mengg,Grace,True,Meng,Grace Meng,1,democrat,72.1,72.1,6,NY,136506,True,1,0,democrat,27,189246,7149932,3,85888.0,0,85888.0
maio-33246,maiod,Danniel,False,Maio,Danniel Maio,2,republican,26.7,26.7,6,NY,50617,False,0,0,republican,27,189246,7149932,3,0.0,50617,50617.0
bhatti-65830,bhattih,Haris,False,Bhatti,Haris Bhatti,6,other,1.1,1.1,6,NY,2123,False,0,0,other,27,189246,7149932,3,0.0,2123,2123.0
velazquez-1535,velazquezn,Nydia,True,Velazquez,Nydia M. Velázquez,1,democrat,90.8,90.8,7,NY,172146,True,1,0,democrat,27,189624,7149932,2,77333.0,0,77333.0
romaguera-33669,romagueraa,Allan,False,Romaguera,Allan Romaguera,2,republican,9.2,9.2,7,NY,17478,False,0,0,republican,27,189624,7149932,2,0.0,17478,17478.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,7,NY,0,False,0,0,other,27,189624,7149932,2,0.0,0,0.0
jeffries-33006,jeffriesh,Hakeem,True,Jeffries,Hakeem Jeffries,1,democrat,93.3,93.3,8,NY,214595,True,1,0,democrat,27,229996,7149932,2,99596.0,0,99596.0
cavanagh-62310,cavanaghd,Daniel,False,Cavanagh,Daniel Cavanagh,2,conservative,6.7,6.7,8,NY,15401,False,0,0,other,27,229996,7149932,2,0.0,15401,15401.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,8,NY,0,False,0,0,republican,27,229996,7149932,2,0.0,0,0.0
clarke-32471,clarkey,Yvette,True,Clarke,Yvette D. Clarke,1,democrat,92.4,92.4,9,NY,214189,True,1,0,democrat,27,231765,7149932,2,98306.0,0,98306.0
bellone-62308,bellonea,Alan,False,Bellone,Alan Bellone,2,conservative,7.6,7.6,9,NY,17576,False,0,0,other,27,231765,7149932,2,0.0,17576,17576.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,9,NY,0,False,0,0,republican,27,231765,7149932,2,0.0,0,0.0
nadler-1525,nadlerj,Jerrold,True,Nadler,Jerrold Nadler,1,democrat,78.1,78.1,10,NY,192371,True,1,0,democrat,27,246228,7149932,2,69256.0,0,69256.0
rosenthal-65215,rosenthalp,Philip,False,Rosenthal,Philip Rosenthal,2,republican,21.9,21.9,10,NY,53857,False,0,0,republican,27,246228,7149932,2,0.0,53857,53857.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,10,NY,0,False,0,0,other,27,246228,7149932,2,0.0,0,0.0
donovan-32620,donovand,Dan,True,Donovan,Dan Donovan,2,republican,61.6,61.6,11,NY,142934,True,1,0,republican,27,232097,7149932,3,57676.0,0,57676.0
reichard-65216,reichardr,Richard,False,Reichard,Richard Reichard,1,democrat,36.7,36.7,11,NY,85257,False,0,0,democrat,27,232097,7149932,3,0.0,85257,85257.0
bardel-1539,bardelh,Henry,False,Bardel,Henry Bardel,4,green,1.7,1.7,11,NY,3906,False,0,0,other,27,232097,7149932,3,0.0,3906,3906.0
maloney-1541,maloneyc,Carolyn,True,Maloney,Carolyn B. Maloney,1,democrat,83.2,83.2,12,NY,244358,True,1,0,democrat,27,293756,7149932,2,97479.0,0,97479.0
ardini-65218,ardinir,Robert,False,Ardini,Robert Ardini,2,republican,16.8,16.8,12,NY,49398,False,0,0,republican,27,293756,7149932,2,0.0,49398,49398.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,12,NY,0,False,0,0,other,27,293756,7149932,2,0.0,0,0.0
espaillat-57004,espaillata,Adriano,False,Espaillat,Adriano Espaillat,1,democrat,88.8,88.8,13,NY,207194,True,1,0,democrat,27,233408,7149932,4,191104.0,0,191104.0
evans-65242,evanst,Tony,False,Evans,Tony Evans,2,republican,6.9,6.9,13,NY,16089,False,0,0,republican,27,233408,7149932,4,0.0,16089,16089.0
vila-rivera-63745,vila_riverad,Daniel,False,Vila Rivera,Daniel Vila Rivera,3,green,3.5,3.5,13,NY,8248,False,0,0,other,27,233408,7149932,4,0.0,8248,8248.0
fenstermaker-65822,fenstermakers,Scott,False,Fenstermaker,Scott Fenstermaker,5,other,0.8,0.8,13,NY,1877,False,0,0,other,27,233408,7149932,4,0.0,1877,1877.0
crowley-1523,crowleyj,Joe,True,Crowley,Joseph Crowley,1,democrat,82.9,82.9,14,NY,147587,True,1,0,democrat,27,178132,7149932,2,58520.0,0,58520.0
spotorno-65220,spotornof,Frank,False,Spotorno,Frank Spotorno,2,republican,17.1,17.1,14,NY,30545,False,0,0,republican,27,178132,7149932,2,0.0,30545,30545.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,14,NY,0,False,0,0,other,27,178132,7149932,2,0.0,0,0.0
serrano-1545,serranoj,Jose E.,True,Serrano,José E. Serrano,1,democrat,95.3,95.3,15,NY,165688,True,1,0,democrat,27,173921,7149932,3,159558.0,0,159558.0
vega-65222,vegaa,Alejandro,False,Vega,Alejandro Vega,2,republican,3.5,3.5,15,NY,6129,False,0,0,republican,27,173921,7149932,3,0.0,6129,6129.0
ramirez-63748,ramireze,Eduardo,False,Ramirez,Eduardo Ramirez,3,conservative,1.2,1.2,15,NY,2104,False,0,0,other,27,173921,7149932,3,0.0,2104,2104.0
engel-1547,engele,Eliot,True,Engel,Eliot L. Engel,1,democrat,94.7,94.7,16,NY,209857,True,1,0,democrat,27,221682,7149932,2,99015.0,0,99015.0
lawrence-65674,lawrenced,Derickson,False,Lawrence,Derickson Lawrence,4,other,5.3,5.3,16,NY,11825,False,0,0,other,27,221682,7149932,2,0.0,11825,11825.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,16,NY,0,False,0,0,republican,27,221682,7149932,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,17,NY,0,False,0,0,republican,27,255354,7149932,1,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,17,NY,0,False,0,0,other,27,255354,7149932,1,0.0,0,0.0
lowey-1551,loweyn,Nita,True,Lowey,Nita M. Lowey,1,democrat,100.0,100.0,17,NY,255354,True,1,1,democrat,27,255354,7149932,1,127676.0,0,127676.0
maloney-62318,maloneys,Sean Patrick,True,Maloney,Sean Patrick Maloney,1,democrat,55.6,55.6,18,NY,162060,True,1,0,democrat,27,291429,7149932,2,16345.0,0,16345.0
oliva-65224,olivap,Phil,False,Oliva,Phil Oliva,2,republican,44.4,44.4,18,NY,129369,False,0,0,republican,27,291429,7149932,2,0.0,129369,129369.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,18,NY,0,False,0,0,other,27,291429,7149932,2,0.0,0,0.0
faso-32696,fasoj,John,False,Faso,John Faso,2,republican,54.1,54.1,19,NY,166171,True,1,0,republican,27,307395,7149932,2,12473.0,0,12473.0
teachout-64351,teachoutz,Zephyr,False,Teachout,Zephyr Teachout,1,democrat,45.9,45.9,19,NY,141224,False,0,0,democrat,27,307395,7149932,2,0.0,141224,141224.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,19,NY,0,False,0,0,other,27,307395,7149932,2,0.0,0,0.0
tonko-57037,tonkop,Paul,True,Tonko,Paul Tonko,1,democrat,67.9,67.9,20,NY,213021,True,1,0,democrat,27,313759,7149932,2,56141.0,0,56141.0
vitollo-65228,vitolloj,Joe,False,Vitollo,Joe Vitollo,2,republican,32.1,32.1,20,NY,100738,False,0,0,republican,27,313759,7149932,2,0.0,100738,100738.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,20,NY,0,False,0,0,other,27,313759,7149932,2,0.0,0,0.0
stefanik-63754,stefanike,Elise,True,Stefanik,Elise Stefanik,2,republican,65.3,65.3,21,NY,177886,True,1,0,republican,27,272499,7149932,3,95724.0,0,95724.0
derrick-65229,derrickm,Mike,False,Derrick,Mike Derrick,1,democrat,30.2,30.2,21,NY,82161,False,0,0,democrat,27,272499,7149932,3,0.0,82161,82161.0
funiciello-63755,funiciellom,Matthew,False,Funiciello,Matthew Funiciello,4,green,4.6,4.6,21,NY,12452,False,0,0,other,27,272499,7149932,3,0.0,12452,12452.0
tenney-63809,tenneyc,Claudia,False,Tenney,Claudia Tenney,2,republican,46.5,46.5,22,NY,129444,True,1,0,republican,27,278348,7149932,3,15177.0,0,15177.0
myers-65230,myersk,Kim,False,Myers,Kim Myers,1,democrat,41.1,41.1,22,NY,114266,False,0,0,democrat,27,278348,7149932,3,0.0,114266,114266.0
babinec-65231,babinecm,Martin,False,Babinec,Martin Babinec,5,reform,12.4,12.4,22,NY,34638,False,0,0,other,27,278348,7149932,3,0.0,34638,34638.0
reed-60935,reedt,Thomas,True,Reed,Thomas Reed,2,republican,57.6,57.6,23,NY,161050,True,1,0,republican,27,279634,7149932,2,21232.0,0,21232.0
plumb-65232,plumbj,John,False,Plumb,John Plumb,1,democrat,42.4,42.4,23,NY,118584,False,0,0,democrat,27,279634,7149932,2,0.0,118584,118584.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,23,NY,0,False,0,0,other,27,279634,7149932,2,0.0,0,0.0
katko-63757,katkoj,John,True,Katko,John Katko,2,republican,60.6,60.6,24,NY,182761,True,1,0,republican,27,301801,7149932,2,31860.0,0,31860.0
deacon-65233,deaconc,Colleen,False,Deacon,Colleen Deacon,1,democrat,39.4,39.4,24,NY,119040,False,0,0,democrat,27,301801,7149932,2,0.0,119040,119040.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,24,NY,0,False,0,0,other,27,301801,7149932,2,0.0,0,0.0
slaughter-1581,slaughterl,Louise,True,Slaughter,Louise M. Slaughter,1,democrat,56.2,56.2,25,NY,182950,True,1,0,democrat,27,325600,7149932,2,20149.0,0,20149.0
assini-1835,assinim,Mark,False,Assini,Mark Assini,2,republican,43.8,43.8,25,NY,142650,False,0,0,republican,27,325600,7149932,2,0.0,142650,142650.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,25,NY,0,False,0,0,other,27,325600,7149932,2,0.0,0,0.0
higgins-32940,higginsb,Brian,True,Higgins,Brian Higgins,1,democrat,74.6,74.6,26,NY,215289,True,1,0,democrat,27,288666,7149932,2,70955.0,0,70955.0
schratz-65235,schratzs,Shelly,False,Schratz,Shelly Schratz,2,republican,25.4,25.4,26,NY,73377,False,0,0,republican,27,288666,7149932,2,0.0,73377,73377.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,26,NY,0,False,0,0,other,27,288666,7149932,2,0.0,0,0.0
collins-62324,collinsc,Chris,True,Collins,Chris Collins,2,republican,67.2,67.2,27,NY,220885,True,1,0,republican,27,328717,7149932,2,56526.0,0,56526.0
kastenbaum-65236,kastenbaumd,Diana,False,Kastenbaum,Diana Kastenbaum,1,democrat,32.8,32.8,27,NY,107832,False,0,0,democrat,27,328717,7149932,2,0.0,107832,107832.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,27,NY,0,False,0,0,other,27,328717,7149932,2,0.0,0,0.0
chabot-391,chabots,Steve,True,Chabot,Steve Chabot,1,republican,59.2,59.2,1,OH,210014,True,1,0,republican,16,354658,5210477,2,32684.0,0,32684.0
young-64689,youngm,Michele,False,Young,Michele Young,2,democrat,40.8,40.8,1,OH,144644,False,0,0,democrat,16,354658,5210477,2,0.0,144644,144644.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,OH,0,False,0,0,other,16,354658,5210477,2,0.0,0,0.0
wenstrup-61892,wenstrupb,Brad,True,Wenstrup,Brad Wenstrup,2,republican,66.4,66.4,2,OH,221193,True,1,0,republican,16,332887,5210477,2,54749.0,0,54749.0
smith-36959,smithw,William,False,Smith,William Smith,1,democrat,33.6,33.6,2,OH,111694,False,0,0,democrat,16,332887,5210477,2,0.0,111694,111694.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,2,OH,0,False,0,0,other,16,332887,5210477,2,0.0,0,0.0
beatty-57169,beattyj,Joyce,True,Beatty,Joyce Beatty,2,democrat,68.6,68.6,3,OH,199791,True,1,0,democrat,16,291351,5210477,2,54115.0,0,54115.0
adams-36354,adamsj,John,False,Adams,John Adams,1,republican,31.4,31.4,3,OH,91560,False,0,0,republican,16,291351,5210477,2,0.0,91560,91560.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,OH,0,False,0,0,other,16,291351,5210477,2,0.0,0,0.0
jordan-57253,jordanj,Jim,True,Jordan,Jim Jordan,2,republican,68.0,68.0,4,OH,210227,True,1,0,republican,16,309208,5210477,2,55622.0,0,55622.0
garrett-63283,garrettj,Janet,False,Garrett,Janet Garrett,1,democrat,32.0,32.0,4,OH,98981,False,0,0,democrat,16,309208,5210477,2,0.0,98981,98981.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,4,OH,0,False,0,0,other,16,309208,5210477,2,0.0,0,0.0
latta-57148,lattab,Bob,True,Latta,Bob Latta,1,republican,70.9,70.9,5,OH,244599,True,1,0,republican,16,344991,5210477,2,72103.0,0,72103.0
neu-64692,neuj,James,False,Neu,James Neu,2,democrat,29.1,29.1,5,OH,100392,False,0,0,democrat,16,344991,5210477,2,0.0,100392,100392.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,5,OH,0,False,0,0,other,16,344991,5210477,2,0.0,0,0.0
johnson-60428,johnsonb,Bill,True,Johnson,Bill Johnson,1,republican,70.7,70.7,6,OH,213975,True,1,0,republican,16,302755,5210477,2,62597.0,0,62597.0
lorentz-64693,lorentzm,Michael,False,Lorentz,Michael Lorentz,2,democrat,29.3,29.3,6,OH,88780,False,0,0,democrat,16,302755,5210477,2,0.0,88780,88780.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,6,OH,0,False,0,0,other,16,302755,5210477,2,0.0,0,0.0
gibbs-57239,gibbsb,Bob,True,Gibbs,Bob Gibbs,1,republican,64.0,64.0,7,OH,198221,True,1,0,republican,16,309553,5210477,3,108582.0,0,108582.0
rich-64694,richr,Roy,False,Rich,Roy Rich,3,democrat,29.0,29.0,7,OH,89638,False,0,0,democrat,16,309553,5210477,3,0.0,89638,89638.0
phillip-65544,phillipd,Dan,False,Phillip,Dan Phillip,2,independent,7.0,7.0,7,OH,21694,False,0,0,other,16,309553,5210477,3,0.0,21694,21694.0
davidson-64698,davidsonw,Warren,True,Davidson,Warren Davidson,1,republican,68.8,68.8,8,OH,223833,True,1,0,republican,16,325506,5210477,3,136038.0,0,136038.0
fought-65794,foughts,Steven,False,Fought,Steven Fought,2,democrat,27.0,27.0,8,OH,87794,False,0,0,democrat,16,325506,5210477,3,0.0,87794,87794.0
hendricks-65827,hendricksd,Derrick,False,Hendricks,Derrick Hendricks,3,green,4.3,4.3,8,OH,13879,False,0,0,other,16,325506,5210477,3,0.0,13879,13879.0
kaptur-405,kapturm,Marcy,True,Kaptur,Marcy Kaptur,1,democrat,68.7,68.7,9,OH,193966,True,1,0,democrat,16,282393,5210477,2,52769.0,0,52769.0
larson-64706,larsond,Donald,False,Larson,Donald Larson,2,republican,31.3,31.3,9,OH,88427,False,0,0,republican,16,282393,5210477,2,0.0,88427,88427.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,9,OH,0,False,0,0,other,16,282393,5210477,2,0.0,0,0.0
turner-1376,turnerm,Mike,True,Turner,Michael R. Turner,3,republican,64.1,64.1,10,OH,215724,True,1,0,republican,16,336595,5210477,3,105742.0,0,105742.0
klepinger-63293,klepingerr,Robert,False,Klepinger,Robert Klepinger,1,democrat,32.7,32.7,10,OH,109981,False,0,0,democrat,16,336595,5210477,3,0.0,109981,109981.0
mcmasters-62778,mcmasterst,Tom,False,McMasters,Tom McMasters,2,independent,3.2,3.2,10,OH,10890,False,0,0,other,16,336595,5210477,3,0.0,10890,10890.0
fudge-59885,fudgem,Marcia,True,Fudge,Marcia L. Fudge,1,democrat,80.3,80.3,11,OH,242917,True,1,0,democrat,16,302686,5210477,2,91573.0,0,91573.0
goldstein-64708,goldsteinb,Beverly,False,Goldstein,Beverly Goldstein,2,republican,19.7,19.7,11,OH,59769,False,0,0,republican,16,302686,5210477,2,0.0,59769,59769.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,11,OH,0,False,0,0,other,16,302686,5210477,2,0.0,0,0.0
tiberi-411,tiberip,Pat,True,Tiberi,Pat Tiberi,3,republican,66.6,66.6,12,OH,251266,True,1,0,republican,16,377378,5210477,3,138627.0,0,138627.0
albertson-64709,albertsone,Ed,False,Albertson,Ed Albertson,1,democrat,29.8,29.8,12,OH,112638,False,0,0,democrat,16,377378,5210477,3,0.0,112638,112638.0
manchik-65545,manchikj,Joe,False,Manchik,Joe Manchik,2,green,3.6,3.6,12,OH,13474,False,0,0,other,16,377378,5210477,3,0.0,13474,13474.0
ryan-1388,ryant,Tim,True,Ryan,Tim Ryan,2,democrat,67.7,67.7,13,OH,208610,True,1,0,democrat,16,307987,5210477,2,54616.0,0,54616.0
morckel-64710,morckelr,Richard,False,Morckel,Richard Morckel,1,republican,32.3,32.3,13,OH,99377,False,0,0,republican,16,307987,5210477,2,0.0,99377,99377.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,13,OH,0,False,0,0,other,16,307987,5210477,2,0.0,0,0.0
joyce-62559,joyced,David,True,Joyce,David Joyce,1,republican,62.6,62.6,14,OH,219191,True,1,0,republican,16,350098,5210477,2,44141.0,0,44141.0
wager-63297,wagerm,Michael,False,Wager,Michael Wager,2,democrat,37.4,37.4,14,OH,130907,False,0,0,democrat,16,350098,5210477,2,0.0,130907,130907.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,14,OH,0,False,0,0,other,16,350098,5210477,2,0.0,0,0.0
stivers-57257,stiverss,Steve,True,Stivers,Steve Stivers,1,republican,66.2,66.2,15,OH,222847,True,1,0,republican,16,336807,5210477,2,54443.0,0,54443.0
wharton-62783,whartons,Scott,False,Wharton,Scott Wharton,2,democrat,33.8,33.8,15,OH,113960,False,0,0,democrat,16,336807,5210477,2,0.0,113960,113960.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,15,OH,0,False,0,0,other,16,336807,5210477,2,0.0,0,0.0
renacci-60314,renaccij,Jim,True,Renacci,James B. Rennaci,2,republican,65.3,65.3,16,OH,225794,True,1,0,republican,16,345624,5210477,2,52981.0,0,52981.0
mundy-64712,mundyk,Keith,False,Mundy,Keith Mundy,1,democrat,34.7,34.7,16,OH,119830,False,0,0,democrat,16,345624,5210477,2,0.0,119830,119830.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,16,OH,0,False,0,0,other,16,345624,5210477,2,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,OK,0,False,0,0,democrat,5,226648,1359892,1,0.0,0,0.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,1,OK,0,False,0,0,other,5,226648,1359892,1,0.0,0,0.0
bridenstine-62234,bridenstinej,Jim,True,Bridenstine,Jim Bridenstine,1,republican,100.0,100.0,1,OK,226648,True,1,1,republican,5,226648,1359892,1,113323.0,0,113323.0
mullin-62235,mullinm,Markwayne,True,Mullin,Markwayne Mullin,1,republican,70.6,70.6,2,OK,189839,True,1,0,republican,5,268870,1359892,3,127451.0,0,127451.0
harris-till-63822,harris_tillj,Joshua,False,Harris-Till,Joshua Harris-Till,2,democrat,23.2,23.2,2,OK,62387,False,0,0,democrat,5,268870,1359892,3,0.0,62387,62387.0
mccarthy-65540,mccarthyj,John,False,McCarthy,John McCarthy,3,independent,6.2,6.2,2,OK,16644,False,0,0,other,5,268870,1359892,3,0.0,16644,16644.0
lucas-1396,lucasf,Frank,True,Lucas,Frank D. Lucas,1,republican,78.3,78.3,3,OK,227525,True,1,0,republican,5,290615,1359892,2,82217.0,0,82217.0
robbins-59450,robbinsf,Frankie,False,Robbins,Frankie Robbins,2,democrat,21.7,21.7,3,OK,63090,False,0,0,democrat,5,290615,1359892,2,0.0,63090,63090.0
dummy,dummy,dummy,False,dummy,dummy,0,dummy,0.0,0.0,3,OK,0,False,0,0,other,5,290615,1359892,2,0.0,0,0.0
cole-1398,colet,Tom,True,Cole,Tom Cole,1,republican,69.6,69.6,4,OK,204143,True,1,0,republican,5,293189,1359892,3,127670.0,0,127670.0
owen-64949,owenc,Christina,False,Owen,Christina Owen,3,democrat,26.1,26.1,4,OK,76472,False,0,0,democrat,5,293189,1359892,3,0.0,76472,76472.0
white-65146,whites,Sevier,False,White,Sevier White,2,libertarian,4.3,4.3,4,OK,12574,False,0,0,other,5,293189,1359892,3,0.0,12574,12574.0
russell-63829,russells,Steve,True,Russell,Steve Russell,1,republican,57.1,57.1,5,OK,160184,True,1,0,republican,5,280570,1359892,3,56910.0,0,56910.0
mcaffrey-64485,mcaffreya,Al,False,McAffrey,Al McAffrey,3,democrat,36.8,36.8,5,OK,103273,False,0,0,democrat,5,280570,1359892,3,0.0,103273,103273.0
